source,dataset,architecture,method,eps,seed,trial_number,clean_acc,certified_acc,feasible,constraints,path
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,43,0.7122,0.5619999766349792,True,"[-0.11220000000000008, -0.16199997663497923]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,44,0.7397,0.5812000036239624,True,"[-0.13970000000000005, -0.18120000362396238]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,45,0.7374,0.5809999704360962,True,"[-0.13740000000000008, -0.18099997043609617]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,46,0.7647,0.49059998989105225,True,"[-0.16470000000000007, -0.09059998989105222]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,47,0.8069,0.405599981546402,True,"[-0.20689999999999997, -0.005599981546401955]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,48,0.7478,0.5755000114440918,True,"[-0.14780000000000004, -0.17550001144409177]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,49,0.7376,0.582099974155426,True,"[-0.13760000000000006, -0.182099974155426]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,50,0.7347,0.5837999582290649,True,"[-0.13470000000000004, -0.18379995822906492]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,51,0.7389,0.5814999938011169,True,"[-0.13890000000000002, -0.18149999380111692]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,52,0.7157,0.5676999688148499,True,"[-0.11570000000000003, -0.16769996881484983]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,53,0.7411,0.5805000066757202,True,"[-0.1411, -0.1805000066757202]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,54,0.7396,0.5803999900817871,True,"[-0.13960000000000006, -0.1803999900817871]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,55,0.7403,0.583299994468689,True,"[-0.14029999999999998, -0.18329999446868894]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,56,0.7323,0.5758999586105347,True,"[-0.13229999999999997, -0.17589995861053465]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,57,0.7188,0.5796999931335449,True,"[-0.11880000000000002, -0.1796999931335449]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,58,0.7427,0.5805999636650085,True,"[-0.14270000000000005, -0.18059996366500852]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,59,0.7315,0.5432999730110168,True,"[-0.13150000000000006, -0.14329997301101682]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,60,0.739,0.5809999704360962,True,"[-0.139, -0.18099997043609617]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,61,0.732,0.5734999775886536,True,"[-0.132, -0.17349997758865354]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,63,0.727,0.5633999705314636,True,"[-0.127, -0.1633999705314636]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,64,0.7429,0.5807999968528748,True,"[-0.14290000000000003, -0.18079999685287473]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,65,0.7437,0.5835999846458435,True,"[-0.14370000000000005, -0.18359998464584348]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,66,0.7494,0.5781999826431274,True,"[-0.14939999999999998, -0.17819998264312742]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,67,0.7312,0.5806999802589417,True,"[-0.13119999999999998, -0.18069998025894163]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,68,0.7485,0.578499972820282,True,"[-0.14850000000000008, -0.17849997282028196]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,69,0.7494,0.5806999802589417,True,"[-0.14939999999999998, -0.18069998025894163]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,70,0.7468,0.576200008392334,True,"[-0.14680000000000004, -0.17620000839233396]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,71,0.7413,0.5766000151634216,True,"[-0.14129999999999998, -0.1766000151634216]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,72,0.7398,0.5814999938011169,True,"[-0.13980000000000004, -0.18149999380111692]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,73,0.7467,0.5816999673843384,True,"[-0.14670000000000005, -0.18169996738433836]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,74,0.7422,0.5740999579429626,True,"[-0.1422, -0.17409995794296262]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,75,0.7272,0.5817999839782715,True,"[-0.12719999999999998, -0.18179998397827146]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,76,0.7492,0.5789999961853027,True,"[-0.1492, -0.1789999961853027]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,77,0.7471,0.5837000012397766,True,"[-0.1471, -0.1837000012397766]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,78,0.7455,0.5812999606132507,True,"[-0.14550000000000007, -0.1812999606132507]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,79,0.7467,0.5787000060081482,True,"[-0.14670000000000005, -0.17870000600814817]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,80,0.7446,0.5807999968528748,True,"[-0.14460000000000006, -0.18079999685287473]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,81,0.7386,0.5774999856948853,True,"[-0.13860000000000006, -0.17749998569488523]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,82,0.7418,0.5813999772071838,True,"[-0.14180000000000004, -0.18139997720718382]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,83,0.7198,0.5507999658584595,True,"[-0.11980000000000002, -0.15079996585845945]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,84,0.7487,0.5751000046730042,True,"[-0.14870000000000005, -0.17510000467300413]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,85,0.7444,0.5805000066757202,True,"[-0.14439999999999997, -0.1805000066757202]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,86,0.7436,0.5845999717712402,True,"[-0.14360000000000006, -0.1845999717712402]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,87,0.735,0.5846999883651733,True,"[-0.135, -0.18469998836517332]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,88,0.7443,0.5834000110626221,True,"[-0.14429999999999998, -0.18340001106262205]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,89,0.7314,0.5767999887466431,True,"[-0.13140000000000007, -0.17679998874664304]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,90,0.7421,0.5849999785423279,True,"[-0.1421, -0.18499997854232786]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,91,0.7424,0.5825999975204468,True,"[-0.14239999999999997, -0.18259999752044676]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,92,0.7448,0.583299994468689,True,"[-0.14480000000000004, -0.18329999446868894]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,93,0.7426,0.5814999938011169,True,"[-0.14260000000000006, -0.18149999380111692]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,94,0.7453,0.5809000134468079,True,"[-0.14529999999999998, -0.18090001344680784]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,95,0.745,0.5855000019073486,True,"[-0.14500000000000002, -0.1855000019073486]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,96,0.7433,0.5819000005722046,True,"[-0.14329999999999998, -0.18190000057220457]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,97,0.7424,0.5823000073432922,True,"[-0.14239999999999997, -0.18230000734329221]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,98,0.7445,0.5825999975204468,True,"[-0.14450000000000007, -0.18259999752044676]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,99,0.7391,0.5805000066757202,True,"[-0.1391, -0.1805000066757202]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,1,0.6543,0.5205000042915344,True,"[-0.054300000000000015, -0.1205000042915344]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,4,0.7157,0.5442999601364136,True,"[-0.11570000000000003, -0.14429996013641355]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,6,0.6343,0.51910001039505,True,"[-0.0343, -0.11910001039505003]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,10,0.7692,0.43689998984336853,True,"[-0.16920000000000002, -0.03689998984336851]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,11,0.7068,0.5381999611854553,True,"[-0.1068, -0.1381999611854553]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,12,0.6861,0.5358999967575073,True,"[-0.08610000000000007, -0.1358999967575073]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,13,0.7254,0.5177000164985657,True,"[-0.12540000000000007, -0.11770001649856565]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,14,0.7205,0.5354999899864197,True,"[-0.12050000000000005, -0.13549998998641966]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,15,0.7036,0.5252000093460083,True,"[-0.10360000000000003, -0.12520000934600828]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,16,0.7186,0.5029999613761902,True,"[-0.11860000000000004, -0.10299996137619016]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,17,0.7106,0.5295999646186829,True,"[-0.11060000000000003, -0.12959996461868284]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,18,0.7036,0.5539999604225159,True,"[-0.10360000000000003, -0.15399996042251585]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,19,0.7489,0.5159000158309937,True,"[-0.14890000000000003, -0.11590001583099363]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,21,0.7104,0.5442000031471252,True,"[-0.11040000000000005, -0.14420000314712522]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,22,0.7318,0.5476999878883362,True,"[-0.13180000000000003, -0.14769998788833616]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,23,0.7377,0.5467000007629395,True,"[-0.13770000000000004, -0.14670000076293943]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,24,0.7374,0.5480999946594238,True,"[-0.13740000000000008, -0.1480999946594238]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,25,0.744,0.5521999597549438,True,"[-0.14400000000000002, -0.15219995975494383]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,26,0.7267,0.5579999685287476,True,"[-0.12670000000000003, -0.15799996852874754]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,27,0.7857,0.515999972820282,True,"[-0.18569999999999998, -0.11599997282028196]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
